Filename,t1,t1_error,A,A_error,y0,y0_error,R_squared,Iterations,Time_min,Time_max
ZE24_250_Ag_as.csv,20.2302929993039,0.338349750731042,-0.0445310129532439,-1.23456789e-300,0.0485623187041414,0.00012745242196233398,0.974270656078268,7.0,0.0,104.64999999999999
ZE24_500_Ag_as.csv,21.9608694936755,0.904462036826345,-0.0382361381035818,5156.83877890459,0.052610950372443,0.0007152997388412879,0.9862511708471514,4.0,2.0,40.0
ZE25_1000_Ag_as.csv,12.712896697801,0.420834330292281,-0.0268848060586566,14630.901409952,0.0392998881342134,0.000266736109885479,0.9792659080254437,7.0,2.0,40.0
ZE25_1000_as.csv,19.2232272070889,0.554256288802981,-0.0288460248800367,-1.23456789e-300,0.0299657283279305,0.00018437372291993902,0.9584202541376561,7.0,0.0,74.75
ZE25_250_Ag_as.csv,10.2435196129687,0.356579426007034,-0.0218115633322705,-1.23456789e-300,0.0332707356292841,0.00019271783397408398,0.9703843921188046,4.0,2.0,40.0
ZE25_500_Ag_as.csv,13.7463441232642,0.378157757788169,-0.0228493393887729,12131.3447311321,0.0226448089961493,0.000135749176343811,0.9658225648784498,5.0,0.0,59.8
ZE26_1000_Ag_as.csv,17.7465545875179,0.812480647288187,-0.0249122553328789,-1.23456789e-300,0.0365609865435378,0.00044844417947711204,0.9759468884758618,6.0,2.0,40.0
ZE26_1000_as.csv,18.0897422793904,0.530083010217875,-0.0266672030525827,3181.6344809956,0.0270202589863926,0.00019846010124247303,0.9710273000217015,5.0,0.0,59.8
ZE26_250_Ag_as.csv,13.898761351218,0.289865951219935,-0.0348430429316709,-1.23456789e-300,0.0364498761363811,0.00015807111578180499,0.980265180338967,5.0,0.0,59.8
ZE26_500_Ag_as.csv,19.6526235884607,0.350817699259977,-0.0363611368088596,19302.961563997,0.0395211652318545,0.00012311467319192,0.9771993324613606,6.0,0.0,89.69999999999999
